TransactionID,CustomerID,TransactionAmount,TransactionDateTime,TransactionType,MerchantCategory,DeviceType,IP_Address,Geolocation,AccountBalance,IsHighRiskCountry,NumberOfFailedLogins,IsNewPayee,TransactionChannel,HistoricalFraudScore,FraudLabel
T105228,C1738,5087.16,2024-06-06 20:12:56,Withdrawal,Travel,Desktop,206.60.33.153,"Berlin, Germany",42160.15,True,3,True,ATM,0.54,0
T105229,C1265,5881.22,2024-04-25 05:57:31,Withdrawal,Luxury Goods,Desktop,38.191.218.221,"Berlin, Germany",5189.37,False,3,True,Branch,0.38,0
T105230,C1170,9447.74,2024-09-19 05:22:38,Transfer,Travel,Desktop,103.33.141.176,"Paris, France",48844.19,False,3,True,Online,0.22,0
T105231,C1380,969.89,2024-05-08 21:22:29,Withdrawal,Healthcare,Mobile,164.33.47.206,"Amsterdam, Netherlands",16038.27,False,3,True,ATM,0.38,0
T105232,C1129,2974.19,2024-06-24 19:48:57,Withdrawal,Luxury Goods,Desktop,134.100.213.20,"Paris, France",29461.21,False,3,False,ATM,0.41,0
T105233,C1767,3411.83,2024-04-12 10:02:57,Purchase,Luxury Goods,ATM,185.195.180.58,"Paris, France",24691.53,True,5,False,Online,0.56,1
T105234,C1799,5641.75,2024-05-21 02:43:33,Withdrawal,Travel,Mobile,182.253.153.168,"Paris, France",20219.1,True,0,True,ATM,0.19,1
T105235,C1894,8973.12,2024-11-04 14:58:03,Purchase,Electronics,ATM,151.26.166.140,"Amsterdam, Netherlands",45110.44,False,4,True,Branch,0.91,1
T105236,C1275,5798.7,2024-03-03 03:48:34,Withdrawal,Healthcare,Mobile,217.61.250.63,"Warsaw, Poland",39179.81,True,1,True,ATM,0.54,1
T105237,C1750,8440.81,2024-10-07 20:18:24,Purchase,Healthcare,ATM,109.246.181.61,"Berlin, Germany",3285.04,True,0,True,ATM,0.39,1
T105238,C1907,4267.47,2024-10-06 07:50:25,Purchase,Electronics,ATM,123.31.175.193,"Warsaw, Poland",49898.36,False,1,True,Branch,0.13,0
T105239,C1120,3228.68,2024-03-01 17:41:10,Purchase,Luxury Goods,Mobile,222.130.8.246,"Berlin, Germany",13872.71,False,4,False,Online,0.57,0
T105240,C1789,3186.46,2024-03-15 12:13:50,Withdrawal,Electronics,ATM,186.242.247.48,"Paris, France",37855.25,True,3,False,Branch,0.96,0
T105241,C1921,1784.98,2024-08-09 09:14:19,Withdrawal,Travel,Desktop,52.86.133.131,"Amsterdam, Netherlands",39785.15,True,3,True,ATM,0.52,0
T105242,C1030,1432.82,2024-08-03 12:53:10,Transfer,Groceries,Mobile,149.46.121.102,"Amsterdam, Netherlands",21883.11,False,1,False,Branch,0.77,0
T105243,C1343,8140.06,2024-11-03 19:05:38,Transfer,Healthcare,Desktop,122.195.25.187,"Berlin, Germany",11689.21,True,3,True,ATM,0.08,0
T105244,C1826,7346.52,2024-10-31 10:32:15,Withdrawal,Electronics,ATM,195.139.247.27,"Amsterdam, Netherlands",11186.92,False,3,False,ATM,0.96,1
T105245,C1439,9892.06,2024-08-13 10:52:13,Withdrawal,Luxury Goods,Mobile,108.120.34.240,"Paris, France",2131.03,False,2,True,ATM,0.1,0
T105246,C1278,2107.6,2024-06-10 13:06:00,Purchase,Travel,Mobile,51.176.8.164,"Paris, France",39871.51,False,2,False,ATM,0.84,0
T105247,C1536,5191.83,2024-04-26 13:44:25,Withdrawal,Healthcare,Mobile,87.219.3.182,"Warsaw, Poland",21075.48,False,2,True,Branch,0.94,1
T105248,C1065,5751.8,2024-04-29 06:56:32,Withdrawal,Electronics,Desktop,86.168.21.156,"Warsaw, Poland",25578.79,True,5,False,Online,0.59,1
T105249,C1269,6155.16,2024-04-19 13:07:51,Purchase,Healthcare,Mobile,133.244.216.225,"Berlin, Germany",43719.81,True,3,False,ATM,0.01,1
T105250,C1729,995.57,2024-03-12 01:07:00,Purchase,Luxury Goods,ATM,80.233.190.22,"Warsaw, Poland",28441.01,True,4,False,Branch,0.7,1
T105251,C1998,2848.62,2024-07-03 23:04:34,Purchase,Electronics,Mobile,170.198.105.216,"Paris, France",49589.74,True,2,True,ATM,0.13,0
T105252,C1590,1186.39,2024-08-02 11:21:06,Purchase,Groceries,Mobile,66.109.40.116,"Berlin, Germany",22976.04,False,5,True,ATM,0.4,0
T105253,C1642,2739.21,2024-04-13 19:56:54,Transfer,Travel,Desktop,3.236.88.102,"Paris, France",38200.87,True,1,True,Branch,0.01,0
T105254,C1078,4389.73,2024-11-12 05:06:56,Purchase,Groceries,Mobile,110.173.209.186,"Berlin, Germany",20922.46,True,0,False,Online,0.32,0
T105255,C1508,8853.61,2024-06-16 09:35:56,Withdrawal,Travel,ATM,211.76.98.14,"Paris, France",8566.17,False,5,False,ATM,0.16,1
T105256,C1466,2885.5,2024-01-04 07:48:10,Purchase,Electronics,Mobile,143.211.92.245,"Paris, France",42827.23,True,5,True,ATM,0.27,1
T105257,C1523,9177.01,2024-03-27 04:47:44,Purchase,Healthcare,ATM,106.116.6.144,"Berlin, Germany",30362.44,True,4,True,Branch,0.55,1
T105258,C1368,9888.07,2024-03-04 02:29:43,Transfer,Luxury Goods,Mobile,140.29.148.175,"Paris, France",11446.67,False,1,True,ATM,0.02,1
T105259,C1056,7534.93,2024-09-04 01:52:03,Transfer,Electronics,Desktop,64.144.232.1,"Amsterdam, Netherlands",9010.51,True,3,False,Branch,0.59,0
T105260,C1511,9245.23,2024-04-19 22:03:04,Transfer,Electronics,Mobile,104.57.180.46,"Berlin, Germany",20975.97,False,3,False,ATM,0.59,0
T105261,C1879,6664.67,2024-08-28 19:58:50,Withdrawal,Healthcare,Desktop,7.12.48.185,"Amsterdam, Netherlands",4243.32,True,3,True,Online,0.12,1
T105262,C1580,1410.89,2024-02-27 21:04:12,Withdrawal,Electronics,ATM,62.152.180.170,"Warsaw, Poland",49869.36,True,0,True,Online,0.5,0
T105263,C1170,2069.22,2024-04-07 02:48:37,Purchase,Travel,ATM,31.118.222.194,"Amsterdam, Netherlands",47908.94,False,0,True,ATM,0.03,0
T105264,C1376,8388.06,2024-07-21 03:27:45,Withdrawal,Healthcare,ATM,44.67.213.245,"Warsaw, Poland",8670.02,False,3,False,Online,0.94,1
T105265,C1161,7548.89,2024-10-31 02:33:52,Withdrawal,Healthcare,ATM,63.89.35.129,"Berlin, Germany",20832.87,False,1,False,ATM,0.15,0
T105266,C1261,274.47,2024-03-12 04:51:34,Withdrawal,Electronics,ATM,61.25.205.118,"Paris, France",16788.53,False,2,True,Online,0.4,0
T105267,C1791,9025.51,2024-06-21 02:56:25,Withdrawal,Groceries,Desktop,61.253.51.29,"Amsterdam, Netherlands",3366.78,False,1,False,Online,0.37,1
T105268,C1105,9598.61,2024-01-21 19:59:16,Withdrawal,Luxury Goods,ATM,109.17.29.221,"Paris, France",44866.53,True,2,True,Online,0.38,0
T105269,C1915,5398.76,2024-01-28 15:32:58,Withdrawal,Healthcare,Mobile,193.80.254.194,"Warsaw, Poland",6358.69,True,1,False,Online,0.77,1
T105270,C1587,7990.12,2024-05-18 02:20:53,Transfer,Groceries,Desktop,190.53.41.195,"Berlin, Germany",48493.27,True,1,True,ATM,0.82,1
T105271,C1690,67.64,2024-08-10 22:12:38,Withdrawal,Healthcare,Desktop,11.122.120.228,"Paris, France",4929.42,True,4,True,Online,0.15,1
T105272,C1740,8325.21,2024-09-06 08:56:45,Transfer,Luxury Goods,Desktop,143.62.146.180,"Warsaw, Poland",16773.32,False,1,True,ATM,0.2,1
T105273,C1118,258.75,2024-09-03 05:55:18,Withdrawal,Luxury Goods,Mobile,215.45.127.161,"Amsterdam, Netherlands",39709.23,False,4,False,Branch,0.49,0
T105274,C1233,2032.21,2024-01-21 02:13:08,Withdrawal,Electronics,Mobile,202.172.36.113,"Paris, France",46887.78,True,3,False,ATM,0.38,0
T105275,C1758,9418.12,2024-06-10 04:12:59,Transfer,Luxury Goods,ATM,182.128.140.48,"Warsaw, Poland",41253.79,False,1,True,ATM,0.96,0
T105276,C1521,5712.08,2024-10-21 14:08:50,Purchase,Travel,ATM,159.84.94.45,"Paris, France",46021.17,False,4,True,Online,0.69,0
T105277,C1002,7321.16,2024-09-16 23:02:51,Transfer,Groceries,Mobile,192.111.180.156,"Warsaw, Poland",44110.99,True,5,True,ATM,0.37,1
T105278,C1045,5209.42,2024-06-05 04:40:09,Withdrawal,Electronics,Mobile,116.11.15.112,"Paris, France",4111.63,False,0,False,Online,0.52,0
T105279,C1879,8310.55,2024-05-02 02:27:46,Withdrawal,Travel,ATM,211.168.100.97,"Berlin, Germany",49364.63,True,4,False,Online,0.41,1
T105280,C1883,2950.12,2024-11-01 10:41:30,Purchase,Groceries,ATM,61.1.100.190,"Paris, France",48539.07,False,3,False,Online,0.95,0
T105281,C1012,1097.04,2024-04-23 13:57:37,Purchase,Electronics,Mobile,188.53.100.204,"Warsaw, Poland",27542.02,False,5,False,Online,0.69,0
T105282,C1250,7063.52,2024-06-16 21:37:08,Purchase,Healthcare,Mobile,181.250.191.51,"Paris, France",10691.63,False,4,True,Online,0.98,0
T105283,C1047,8447.6,2024-01-29 10:23:39,Transfer,Groceries,Desktop,15.104.117.169,"Paris, France",32305.58,True,1,False,ATM,0.56,0
T105284,C1483,4444.61,2024-10-12 13:41:48,Purchase,Luxury Goods,Mobile,203.166.50.206,"Paris, France",42390.97,True,5,False,Online,0.16,1
T105285,C1372,4323.23,2024-05-31 01:51:16,Withdrawal,Groceries,ATM,103.238.133.2,"Amsterdam, Netherlands",32182.15,True,5,False,Branch,0.29,1
T105286,C1392,2631.3,2024-05-26 23:07:30,Purchase,Travel,ATM,109.181.4.218,"Paris, France",45355.18,True,5,False,Online,0.07,1
T105287,C1942,8645.16,2024-03-10 09:41:26,Withdrawal,Groceries,Mobile,158.87.193.61,"Warsaw, Poland",2576.6,False,5,False,Online,0.71,0
T105288,C1153,9930.78,2024-03-14 19:34:28,Purchase,Luxury Goods,Mobile,32.26.199.13,"Berlin, Germany",16214.77,False,3,False,Online,0.81,0
T105289,C1183,7316.61,2024-08-27 04:25:33,Purchase,Electronics,Desktop,64.206.133.202,"Warsaw, Poland",45876.57,False,2,True,ATM,0.41,1
T105290,C1953,1165.51,2024-01-16 07:11:14,Withdrawal,Groceries,Desktop,57.52.195.208,"Amsterdam, Netherlands",11137.85,True,4,True,Online,0.42,1
T105291,C1983,3537.86,2024-07-07 00:31:46,Withdrawal,Groceries,ATM,155.194.197.27,"Warsaw, Poland",13770.58,True,1,True,Branch,0.94,0
T105292,C1878,791.59,2024-01-25 07:40:39,Transfer,Electronics,Mobile,85.239.223.65,"Amsterdam, Netherlands",49874.96,False,5,False,Branch,0.92,0
T105293,C1036,7933.41,2024-05-19 05:44:33,Withdrawal,Luxury Goods,ATM,192.242.97.181,"Warsaw, Poland",36144.42,True,3,False,Online,0.61,1
T105294,C1566,7273.89,2024-04-03 00:03:44,Purchase,Healthcare,ATM,98.17.18.150,"Warsaw, Poland",23552.31,False,5,True,ATM,0.53,0
T105295,C1822,3271.83,2024-08-09 08:43:01,Purchase,Electronics,Desktop,152.49.109.123,"Paris, France",15443.45,True,1,True,Online,0.61,0
T105296,C1935,5071.09,2024-09-19 23:12:04,Purchase,Healthcare,Desktop,160.62.230.28,"Amsterdam, Netherlands",39042.43,False,3,True,ATM,0.99,0
T105297,C1731,2761.8,2024-03-24 08:09:11,Transfer,Healthcare,Desktop,128.168.129.2,"Berlin, Germany",4694.57,False,2,True,ATM,0.03,0
T105298,C1758,6306.61,2024-02-27 20:37:38,Transfer,Luxury Goods,ATM,31.46.121.38,"Amsterdam, Netherlands",46204.71,True,0,True,Online,0.31,0
T105299,C1671,5128.93,2024-06-24 17:14:28,Purchase,Travel,Mobile,156.46.67.19,"Berlin, Germany",49455.74,True,1,False,Online,0.6,0
T105300,C1429,7770.68,2024-02-12 16:04:23,Purchase,Travel,Desktop,161.207.22.104,"Paris, France",39817.86,True,0,True,ATM,0.35,0
T105301,C1229,7068.39,2024-01-07 14:43:56,Transfer,Healthcare,Mobile,26.162.77.118,"Berlin, Germany",11004.03,False,2,False,Branch,0.82,0
T105302,C1329,3148.78,2024-04-29 08:48:36,Purchase,Electronics,Mobile,147.245.60.116,"Warsaw, Poland",5659.64,True,4,False,ATM,0.08,1
T105303,C1254,9247.38,2024-05-01 17:37:05,Withdrawal,Groceries,ATM,126.28.63.24,"Berlin, Germany",3875.9,False,5,True,Branch,0.51,1
T105304,C1426,4334.34,2024-09-09 22:34:16,Purchase,Healthcare,Mobile,102.79.110.159,"Warsaw, Poland",20180.4,True,3,True,Online,0.05,0
T105305,C1937,9323.75,2024-06-29 04:36:05,Transfer,Groceries,Desktop,63.157.45.191,"Paris, France",34853.6,False,1,True,ATM,0.86,1
T105306,C1737,7942.18,2024-01-15 22:33:30,Purchase,Groceries,ATM,125.217.217.121,"Paris, France",10996.05,True,0,False,ATM,0.02,0
T105307,C1327,3175.95,2024-04-27 04:44:38,Purchase,Travel,Mobile,136.212.69.251,"Amsterdam, Netherlands",42506.67,True,3,True,Online,0.04,0
T105308,C1277,8414.47,2024-06-17 16:22:20,Purchase,Healthcare,Mobile,106.181.191.79,"Paris, France",8885.27,False,0,False,Online,0.7,1
T105309,C1845,6611.64,2024-02-21 07:35:16,Transfer,Groceries,Mobile,116.168.225.131,"Berlin, Germany",42019.2,True,1,False,Online,0.17,1
T105310,C1079,8775.86,2024-11-09 03:10:16,Withdrawal,Healthcare,ATM,150.74.44.108,"Paris, France",36919.92,True,4,True,Branch,0.16,1
T105311,C1585,357.33,2024-07-08 18:17:00,Purchase,Travel,Desktop,94.118.252.171,"Paris, France",44089.77,True,4,False,Online,0.49,1
T105312,C1381,6345.34,2024-05-26 14:13:55,Transfer,Groceries,ATM,16.184.37.251,"Berlin, Germany",16974.23,False,2,False,Online,0.45,1
T105313,C1122,80.7,2024-08-17 21:52:41,Purchase,Healthcare,ATM,96.178.181.218,"Warsaw, Poland",34321.96,True,3,True,Online,0.53,0
T105314,C1514,1369.61,2024-01-16 21:14:35,Transfer,Electronics,ATM,157.133.240.144,"Paris, France",38832.44,False,5,True,Online,0.97,0
T105315,C1689,3762.71,2024-08-19 15:51:14,Withdrawal,Electronics,Desktop,88.210.217.128,"Paris, France",12932.0,True,3,True,ATM,0.25,0
T105316,C1923,9431.68,2024-05-31 03:44:44,Withdrawal,Luxury Goods,ATM,191.233.49.34,"Warsaw, Poland",46681.53,False,5,True,Online,0.88,1
T105317,C1053,6733.8,2024-10-27 18:23:50,Purchase,Travel,Mobile,10.110.46.162,"Warsaw, Poland",42426.43,True,4,True,Branch,0.29,1
T105318,C1183,2653.6,2024-09-09 07:09:27,Withdrawal,Luxury Goods,Mobile,122.83.45.44,"Berlin, Germany",11887.63,False,2,True,Branch,0.89,0
T105319,C1228,1515.18,2024-07-01 02:20:49,Withdrawal,Groceries,Mobile,48.223.214.47,"Berlin, Germany",14384.45,False,2,False,Online,0.23,0
T105320,C1823,8138.87,2024-01-09 02:21:08,Transfer,Travel,ATM,104.74.165.24,"Warsaw, Poland",7533.52,False,5,True,ATM,0.03,0
T105321,C1528,7335.87,2024-01-25 10:11:32,Transfer,Electronics,Desktop,80.40.147.247,"Paris, France",17231.11,False,5,True,Branch,0.82,1
T105322,C1047,2826.71,2024-03-29 06:18:09,Transfer,Luxury Goods,Desktop,81.3.135.60,"Warsaw, Poland",41024.73,False,0,False,Branch,0.49,0
T105323,C1976,1986.53,2024-09-15 07:32:41,Transfer,Travel,Mobile,221.119.149.196,"Amsterdam, Netherlands",43524.13,True,3,True,Online,0.22,0
T105324,C1410,8758.76,2024-09-30 18:28:29,Purchase,Travel,Desktop,159.108.67.247,"Amsterdam, Netherlands",29346.32,True,4,True,Online,0.12,1
T105325,C1070,9508.38,2024-11-08 05:21:24,Transfer,Travel,Desktop,19.121.85.145,"Berlin, Germany",12670.63,False,2,True,Branch,0.57,1
T105326,C1898,8571.71,2024-08-18 08:31:29,Withdrawal,Luxury Goods,Mobile,46.223.178.31,"Warsaw, Poland",47561.97,False,2,True,ATM,0.69,0
T105327,C1476,7494.71,2024-04-20 11:03:25,Transfer,Healthcare,Desktop,80.23.48.39,"Paris, France",23340.81,True,1,False,Branch,0.11,0
T105328,C1886,32.97,2024-05-20 20:25:41,Withdrawal,Groceries,Desktop,129.18.27.200,"Berlin, Germany",3156.5,False,4,False,Online,0.3,0
T105329,C1289,673.55,2024-02-07 16:23:03,Transfer,Travel,Desktop,138.159.214.231,"Warsaw, Poland",19199.91,True,1,False,ATM,0.72,0
T105330,C1792,5577.81,2024-07-22 14:55:22,Transfer,Electronics,Desktop,31.230.188.56,"Warsaw, Poland",32473.22,True,2,False,Online,0.26,1
T105331,C1865,2086.26,2024-05-02 01:50:26,Withdrawal,Electronics,Mobile,148.69.127.110,"Berlin, Germany",10461.96,True,0,False,Online,0.2,0
T105332,C1318,1781.97,2024-04-21 00:38:47,Transfer,Groceries,Mobile,187.105.185.148,"Paris, France",2357.28,False,0,False,Online,0.84,0
T105333,C1335,4182.18,2024-03-23 13:29:27,Withdrawal,Electronics,ATM,21.58.141.86,"Berlin, Germany",49737.34,False,1,True,ATM,0.33,0
T105334,C1088,2631.48,2024-09-05 21:06:53,Purchase,Travel,ATM,187.94.142.193,"Berlin, Germany",8049.14,False,1,True,ATM,0.82,0
T105335,C1566,3803.52,2024-11-02 22:32:55,Purchase,Electronics,Desktop,59.196.230.11,"Berlin, Germany",21702.18,True,3,False,Branch,0.3,0
T105336,C1467,5839.41,2024-06-04 06:26:36,Transfer,Electronics,ATM,13.235.132.230,"Amsterdam, Netherlands",49107.36,False,2,True,Branch,0.3,0
T105337,C1008,6377.51,2024-10-13 02:47:02,Transfer,Groceries,Mobile,25.4.145.203,"Berlin, Germany",35645.79,True,3,False,ATM,0.44,0
T105338,C1377,4842.85,2024-09-08 01:55:49,Withdrawal,Healthcare,Desktop,87.140.80.223,"Warsaw, Poland",25674.84,False,5,True,Online,0.06,0
T105339,C1205,6569.75,2024-04-15 01:04:22,Purchase,Groceries,Mobile,80.34.98.162,"Paris, France",23317.57,False,1,False,ATM,0.78,1
T105340,C1298,1801.46,2024-08-28 08:15:13,Transfer,Groceries,Mobile,175.72.40.230,"Paris, France",4782.62,True,5,True,Branch,0.9,1
T105341,C1577,3001.71,2024-11-07 07:59:51,Withdrawal,Electronics,ATM,214.120.59.131,"Paris, France",7797.12,False,4,True,ATM,0.98,0
T105342,C1803,2319.7,2024-07-11 00:48:31,Purchase,Healthcare,ATM,115.43.100.22,"Paris, France",49669.7,True,2,True,Online,0.31,0
T105343,C1311,2921.87,2024-09-20 22:26:53,Transfer,Travel,Mobile,100.153.30.112,"Amsterdam, Netherlands",41590.9,True,0,False,ATM,0.27,0
T105344,C1757,4851.11,2024-03-27 17:39:55,Withdrawal,Travel,ATM,34.253.229.179,"Berlin, Germany",41181.88,False,3,True,Online,0.49,0
T105345,C1637,7967.67,2024-08-05 05:16:25,Purchase,Healthcare,Mobile,60.226.50.194,"Paris, France",43940.8,False,4,True,Branch,0.2,1
T105346,C1248,3922.71,2024-11-15 02:38:22,Withdrawal,Healthcare,Desktop,81.30.247.97,"Amsterdam, Netherlands",16720.4,True,3,False,Online,0.48,0
T105347,C1475,3571.92,2024-02-25 02:43:07,Purchase,Luxury Goods,ATM,25.182.10.91,"Paris, France",24467.9,True,3,True,ATM,0.66,0
T105348,C1377,4810.11,2024-03-08 22:01:16,Transfer,Healthcare,Mobile,197.101.25.37,"Amsterdam, Netherlands",48444.67,False,5,False,Branch,0.33,0
T105349,C1605,966.24,2024-03-31 15:56:30,Withdrawal,Healthcare,Mobile,85.171.222.6,"Paris, France",41168.57,True,1,True,Branch,0.86,0
T105350,C1995,1124.56,2024-07-23 05:47:23,Withdrawal,Electronics,Desktop,118.179.116.234,"Amsterdam, Netherlands",4380.53,True,5,True,Online,0.58,1
T105351,C1505,8809.07,2024-02-28 15:28:21,Withdrawal,Groceries,Desktop,89.67.162.156,"Berlin, Germany",6692.22,False,0,False,Online,0.9,1
T105352,C1791,7549.86,2024-06-03 23:11:35,Transfer,Travel,ATM,167.203.151.46,"Berlin, Germany",40259.7,True,3,False,ATM,0.08,1
T105353,C1794,2873.43,2024-04-05 12:53:52,Purchase,Healthcare,ATM,25.83.69.41,"Berlin, Germany",18383.87,True,2,True,ATM,0.01,0
T105354,C1200,9693.65,2024-03-01 14:08:49,Withdrawal,Luxury Goods,Mobile,109.94.219.150,"Paris, France",8919.7,True,3,False,Branch,0.25,1
T105355,C1750,3254.65,2024-10-31 10:17:42,Purchase,Electronics,Desktop,118.155.39.172,"Berlin, Germany",27236.81,True,2,True,ATM,0.64,0
T105356,C1922,6624.52,2024-09-12 21:33:15,Purchase,Luxury Goods,Mobile,5.249.150.239,"Warsaw, Poland",9521.75,True,0,True,Branch,0.81,1
T105357,C1559,1159.08,2024-03-25 18:30:33,Withdrawal,Luxury Goods,Desktop,54.229.49.229,"Warsaw, Poland",44377.0,True,5,False,Online,0.82,1
T105358,C1778,4647.89,2024-08-09 02:13:25,Purchase,Electronics,ATM,196.85.217.106,"Paris, France",9751.55,True,2,False,Branch,0.86,0
T105359,C1815,3189.74,2024-05-23 11:28:31,Transfer,Luxury Goods,Mobile,91.52.234.244,"Warsaw, Poland",760.84,True,2,False,Branch,0.24,0
T105360,C1251,1136.25,2024-09-23 07:50:44,Transfer,Electronics,ATM,133.113.45.195,"Paris, France",32570.85,False,5,True,Branch,0.11,0
T105361,C1154,6969.99,2024-07-21 03:45:25,Purchase,Groceries,ATM,52.17.90.17,"Amsterdam, Netherlands",23458.08,False,0,True,Online,0.89,0
T105362,C1006,7048.48,2024-10-07 21:20:08,Withdrawal,Electronics,Desktop,147.191.8.78,"Amsterdam, Netherlands",35667.02,True,1,True,ATM,0.3,0
T105363,C1954,7737.04,2024-09-07 09:56:21,Withdrawal,Travel,ATM,197.182.98.65,"Berlin, Germany",29644.52,True,3,True,Online,0.42,1
T105364,C1419,4837.9,2024-02-09 07:07:16,Transfer,Luxury Goods,Desktop,90.65.20.84,"Warsaw, Poland",15205.65,False,2,True,Online,0.7,0
T105365,C1024,8047.41,2024-06-02 06:03:40,Purchase,Healthcare,ATM,47.189.206.23,"Paris, France",49689.19,False,0,True,Branch,0.47,1
T105366,C1238,4892.25,2024-08-18 01:39:33,Withdrawal,Luxury Goods,Desktop,119.186.239.242,"Amsterdam, Netherlands",35456.76,True,0,False,Online,0.1,0
T105367,C1554,4120.62,2024-06-20 01:50:23,Withdrawal,Electronics,Mobile,7.80.67.11,"Berlin, Germany",31474.98,True,5,False,Branch,0.5,1
T105368,C1354,2349.37,2024-01-15 16:44:21,Withdrawal,Healthcare,Mobile,43.123.49.229,"Berlin, Germany",44138.9,False,3,True,ATM,0.1,0
T105369,C1651,2910.01,2024-06-15 11:46:41,Withdrawal,Travel,ATM,200.153.19.40,"Amsterdam, Netherlands",44775.25,True,0,True,Branch,0.91,0
T105370,C1859,5075.37,2024-09-06 05:58:58,Withdrawal,Electronics,Mobile,64.202.68.245,"Berlin, Germany",36843.57,False,2,True,ATM,0.8,1
T105371,C1710,8898.22,2024-04-24 11:38:35,Withdrawal,Groceries,Mobile,136.239.195.196,"Warsaw, Poland",46396.9,True,2,False,Branch,0.63,1
T105372,C1898,7828.5,2024-11-04 00:24:27,Purchase,Travel,ATM,145.213.27.80,"Warsaw, Poland",37760.4,True,3,True,Branch,0.22,1
T105373,C1009,608.97,2024-01-20 16:39:50,Withdrawal,Luxury Goods,Desktop,214.244.25.218,"Amsterdam, Netherlands",18840.89,True,5,True,Online,0.08,1
T105374,C1973,7718.21,2024-06-24 09:18:12,Transfer,Electronics,Mobile,98.72.79.217,"Paris, France",17191.14,False,0,False,Branch,0.85,0
T105375,C1343,2616.79,2024-03-02 06:13:06,Purchase,Travel,Mobile,77.64.124.245,"Paris, France",20548.81,False,2,True,Online,0.07,0
T105376,C1001,3176.87,2024-02-01 19:42:36,Withdrawal,Electronics,Mobile,49.65.49.70,"Amsterdam, Netherlands",41664.3,True,3,True,Branch,0.13,0
T105377,C1777,3914.39,2024-06-08 13:57:02,Purchase,Luxury Goods,Mobile,24.191.254.149,"Warsaw, Poland",5120.9,True,4,True,ATM,0.29,1
T105378,C1673,4420.07,2024-06-07 22:44:03,Withdrawal,Travel,ATM,183.200.30.21,"Amsterdam, Netherlands",6142.05,False,3,True,ATM,0.35,0
T105379,C1385,3987.4,2024-09-16 11:54:43,Withdrawal,Healthcare,Mobile,61.138.109.47,"Paris, France",6816.84,False,5,True,Branch,0.89,0
T105380,C1869,9123.77,2024-08-22 18:31:19,Transfer,Groceries,Mobile,36.53.113.130,"Paris, France",11407.73,False,0,False,ATM,0.61,0
T105381,C1755,2683.9,2024-09-05 03:55:32,Transfer,Healthcare,ATM,96.83.116.252,"Amsterdam, Netherlands",48758.67,True,1,False,Online,0.41,0
T105382,C1744,7282.14,2024-05-09 20:22:58,Transfer,Healthcare,Desktop,210.150.118.96,"Berlin, Germany",34498.24,False,1,True,ATM,0.86,0
T105383,C1314,3399.08,2024-01-15 16:26:52,Transfer,Travel,Mobile,191.66.6.57,"Paris, France",23977.99,False,3,True,ATM,0.96,0
T105384,C1106,8185.43,2024-06-18 18:27:11,Withdrawal,Groceries,ATM,140.69.135.3,"Amsterdam, Netherlands",13419.51,True,5,False,Branch,0.94,1
T105385,C1210,3085.8,2024-10-31 15:40:43,Purchase,Groceries,Mobile,197.0.108.244,"Amsterdam, Netherlands",31603.03,False,5,False,ATM,0.63,0
T105386,C1542,4098.71,2024-08-17 07:37:34,Withdrawal,Luxury Goods,Desktop,179.192.118.123,"Warsaw, Poland",48406.75,False,1,False,Branch,0.46,0
T105387,C1243,5725.48,2024-06-05 15:09:25,Purchase,Luxury Goods,ATM,108.52.179.31,"Berlin, Germany",17039.26,True,4,False,ATM,0.57,1
T105388,C1429,1666.18,2024-07-15 04:16:50,Withdrawal,Healthcare,ATM,155.228.238.60,"Berlin, Germany",17225.48,True,3,False,ATM,0.95,0
